label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Marine Animal,230,97,21,17,2428019513_42b76b7647_o.jpg,300,204
Marine Animal,144,119,22,7,2428019513_42b76b7647_o.jpg,300,204
Marine Animal,32,75,268,99,2430096927_9d7a559727_o.jpg,300,225
Marine Animal,54,95,246,80,2431678639_60c20b7de7_o.jpg,300,224
Marine Animal,69,123,70,40,2438213384_60f882b338_b.jpg,300,234
Marine Animal,147,71,46,36,2438213384_60f882b338_b.jpg,300,234
Marine Animal,127,34,43,33,2438213384_60f882b338_b.jpg,300,234
Marine Animal,197,41,29,40,2438213384_60f882b338_b.jpg,300,234
Marine Animal,4,138,46,31,2438213384_60f882b338_b.jpg,300,234
Marine Animal,238,140,48,48,2438213384_60f882b338_b.jpg,300,234
Marine Animal,240,93,42,33,2438213384_60f882b338_b.jpg,300,234
Marine Animal,237,3,46,23,2438213384_60f882b338_b.jpg,300,234
Marine Animal,139,4,53,32,2438213384_60f882b338_b.jpg,300,234
Marine Animal,40,170,35,38,2438213384_60f882b338_b.jpg,300,234
Marine Animal,84,183,66,26,2438213384_60f882b338_b.jpg,300,234
Marine Animal,52,7,221,160,2446257123_90718f9a9d_b.jpg,300,200
Marine Animal,92,46,136,137,2451484247_d82f97ea48_o.jpg,300,200
Marine Animal,76,59,224,141,2452309036_f65165b67a_o.jpg,300,200
Marine Animal,36,36,203,166,2464847320_f62b8a37eb_o.jpg,300,225
Marine Animal,100,69,99,152,2467091550_0a7e6d3c6e_o.jpg,300,225
Marine Animal,38,52,150,122,2468200817_e06632d560_o.jpg,300,225
Marine Animal,116,7,148,75,2468200817_e06632d560_o.jpg,300,225
Marine Animal,5,75,270,128,2468209763_82459f0596_o.jpg,300,225
Marine Animal,90,57,126,115,2468210073_3a600cfbe8_o.jpg,300,225
Marine Animal,44,5,241,206,2469037314_5fec350693_o.jpg,300,225
Marine Animal,43,28,207,163,2469399786_c763ce4d48_o.jpg,300,225
Marine Animal,7,31,120,168,2476242728_dbdb0e92b1_o.jpg,300,214
Marine Animal,136,25,148,169,2476242728_dbdb0e92b1_o.jpg,300,214
Marine Animal,5,22,290,196,2478061460_7e54cbc9ec_b.jpg,300,225
Marine Animal,46,11,113,278,2480658499_fb434d5d0e_b.jpg,209,300
Marine Animal,0,40,275,119,2481995604_891503e82d_o.jpg,300,194
Marine Animal,31,53,269,164,2489322574_b188f87b60_o.jpg,300,225
Marine Animal,6,3,290,214,2497741021_d0112b9ca0_o.jpg,300,225
Marine Animal,56,40,190,107,2506415544_552cd88a9c_o.jpg,300,225
Marine Animal,24,67,273,134,2509435897_f4b56ce908_b.jpg,300,217
Marine Animal,28,21,267,198,2515696078_30911f8022_o.jpg,300,225
Marine Animal,16,29,278,153,2521243334_1cd2b32355_o.jpg,300,205
Marine Animal,35,12,247,196,2530317221_23c18a2796_b.jpg,300,225
Marine Animal,32,41,245,159,2536326028_a37beeaf65_o.jpg,300,252
Marine Animal,108,46,102,99,2537742967_02be9579eb_o.jpg,300,199
Marine Animal,22,45,238,133,2538561888_0044681ce7_o.jpg,300,225
Marine Animal,91,53,160,105,2539689425_bcab503e80_o.jpg,300,225
Marine Animal,44,54,142,211,2548086269_5e7f92c982_o.jpg,225,300
Marine Animal,5,133,155,166,2548732853_8891e640e3_o.jpg,225,300
Marine Animal,170,123,68,75,2549377661_9e978d780b_b.jpg,300,225
Marine Animal,24,99,95,92,2549377661_9e978d780b_b.jpg,300,225
Marine Animal,93,80,89,90,2549378353_4219b2a93b_b.jpg,300,225
Marine Animal,193,61,78,81,2549378353_4219b2a93b_b.jpg,300,225
Marine Animal,45,47,153,115,2549756393_07ee84b4e2_b.jpg,300,225
Marine Animal,179,170,48,38,2550201772_3441b6ac50_b.jpg,300,225
Marine Animal,54,66,36,36,2550201772_3441b6ac50_b.jpg,300,225
Marine Animal,136,120,95,63,2550202448_64c3979f67_b.jpg,300,225
Marine Animal,8,166,52,33,2550202448_64c3979f67_b.jpg,300,225
Marine Animal,103,67,64,39,2550202448_64c3979f67_b.jpg,300,225
Marine Animal,127,41,78,65,2551712845_f042f1053d_o.jpg,300,225
Marine Animal,52,22,146,138,2552648096_5160000254_o.jpg,300,225
Marine Animal,86,123,211,83,2552648096_5160000254_o.jpg,300,225
Marine Animal,133,35,138,125,2553040057_ed8962776b_b.jpg,300,188
Marine Animal,95,29,133,114,2553052429_137e5db57a_b.jpg,300,188
Marine Animal,44,65,217,107,2554140879_0e39808cc9_b.jpg,300,242
Marine Animal,69,93,104,92,2556212491_37d8167bd2_o.jpg,300,225
Marine Animal,99,60,120,141,2558304780_5994ac069d_o.jpg,300,225
Marine Animal,56,25,196,171,2563566367_a4692cdac7_o.jpg,300,214
Marine Animal,68,8,231,168,2564393978_ec1f23ecd1_o.jpg,300,214
Marine Animal,20,46,182,248,2564394568_0fd3a805df_o.jpg,214,300
Marine Animal,47,40,163,260,2566299595_07358e2b4e_o.jpg,214,300
Marine Animal,41,68,256,80,2571921233_bfbed6ab16_o.jpg,300,225
Marine Animal,15,16,262,205,2578931870_4316398e4c_o.jpg,300,225
Marine Animal,120,21,179,153,2584036320_ce23f60a7d_o.jpg,300,200
Marine Animal,72,35,189,151,2586572594_e927882622_b.jpg,300,225
Marine Animal,82,8,133,292,2587096223_54d41867fb_o.jpg,300,300
Marine Animal,79,23,80,243,2597736389_0a0c9b9793_o.jpg,225,300
Marine Animal,13,90,82,51,2601603315_690e84e912_b.jpg,300,225
Marine Animal,79,63,79,71,2601603315_690e84e912_b.jpg,300,225
Marine Animal,145,75,132,113,2601603315_690e84e912_b.jpg,300,225
Marine Animal,87,0,87,36,2601603315_690e84e912_b.jpg,300,225
Marine Animal,118,29,67,39,2601603315_690e84e912_b.jpg,300,225
Marine Animal,72,107,62,142,2604045640_b8ee17b1d9_o.jpg,200,300
Marine Animal,112,25,84,157,2605051151_2e672d9048_o.jpg,300,200
Marine Animal,63,68,46,52,2608464239_41134c79b6_o.jpg,300,225
Marine Animal,203,82,50,57,2608464239_41134c79b6_o.jpg,300,225
Marine Animal,95,158,56,50,2608464239_41134c79b6_o.jpg,300,225
Marine Animal,39,37,217,157,2615591140_d110d2bf64_o.jpg,300,225
Marine Animal,43,31,211,176,2615594248_ed5f562f04_o.jpg,300,225
Marine Animal,60,1,201,191,2622821552_81900fc236_o.jpg,300,225
Marine Animal,59,39,196,233,2628451171_0a4927085f_o.jpg,300,272
Marine Animal,42,13,192,243,2633232817_0d0fff1fd3_o.jpg,278,300
Marine Animal,23,22,190,188,2642249519_48886c460f_o.jpg,300,225
Marine Animal,1,2,299,223,2644969927_b136771bdb_o.jpg,300,225
Marine Animal,56,34,171,148,2646763207_29271ffffd_b.jpg,300,225
Marine Animal,39,51,157,99,2649277642_2104152990_o.jpg,300,209
Marine Animal,107,37,126,218,2653565393_fa93d7a851_o.jpg,292,300
Marine Animal,16,13,279,159,2654667670_98ca4cd41a_o.jpg,300,225
Marine Animal,53,25,247,197,2655601744_49b5e0db0b_b.jpg,300,225
Marine Animal,79,38,151,175,2660889996_9b1a0c2380_o.jpg,300,225
Marine Animal,67,30,203,172,2669634487_c6383f957e_o.jpg,300,225
Marine Animal,85,68,160,147,2669914231_04be4fc104_o.jpg,300,225
Marine Animal,91,28,143,138,2671616810_daf62a916c_o.jpg,300,225
Marine Animal,61,1,187,161,2671628688_e9ac58fa9c_o.jpg,300,225
Marine Animal,90,66,65,59,2677176623_ebcab11778_o.jpg,300,225
Marine Animal,0,37,238,152,2689127145_55936d96e2_o.jpg,300,225
Marine Animal,46,88,70,36,2691452883_fcd956a548_o.jpg,300,225
Marine Animal,135,11,90,59,2691452883_fcd956a548_o.jpg,300,225
Marine Animal,185,58,110,94,2691452883_fcd956a548_o.jpg,300,225
Marine Animal,96,118,62,61,2691452883_fcd956a548_o.jpg,300,225
Marine Animal,18,115,88,65,2691452883_fcd956a548_o.jpg,300,225
Marine Animal,200,102,66,38,2691453775_dda67b15e7_o.jpg,300,225
Marine Animal,120,190,47,35,2691453775_dda67b15e7_o.jpg,300,225
Marine Animal,73,7,117,281,2692920471_150aebb43f_o.jpg,265,300
Marine Animal,10,59,210,160,2692921957_c2d6187094_o.jpg,300,240
Marine Animal,128,48,172,177,2694304691_a653d8031a_o.jpg,300,225
Marine Animal,101,53,125,95,2695121272_9057a7eb08_o.jpg,300,225
Marine Animal,118,137,182,88,2695121272_9057a7eb08_o.jpg,300,225
Marine Animal,55,35,57,113,2695713859_5104e658f1_o.jpg,300,225
Marine Animal,63,71,88,221,2696103035_d9c99eef00_o.jpg,225,300
Marine Animal,1,4,293,223,2698296772_93fc8d8b1a_o.jpg,300,240
Marine Animal,140,53,73,113,2701940676_ea7df37454_o.jpg,300,225
Marine Animal,66,111,86,80,2701940676_ea7df37454_o.jpg,300,225
Marine Animal,40,41,216,139,2703816883_5624679076_o.jpg,300,225
Marine Animal,23,29,249,168,2703817377_47f04ac370_o.jpg,300,214
Marine Animal,63,38,181,157,2703846227_79c2f8e714_o.jpg,300,225
Marine Animal,34,14,255,134,2705852555_3e505edb7e_b.jpg,300,199
Marine Animal,69,87,163,129,2707929890_56d5e60a42_o.jpg,300,225
Marine Animal,33,52,255,120,2708166321_7589c738bc_o.jpg,300,206
Marine Animal,67,9,160,189,2710002368_0c873e7b4a_o.jpg,300,239
Marine Animal,42,73,210,68,2712194395_d682e8e21e_o.jpg,300,225
Marine Animal,39,24,236,157,2716011574_8ce54ea4d4_o.jpg,300,211
Marine Animal,38,29,157,235,2719440993_be0a33d6cb_b.jpg,226,300
Marine Animal,119,104,136,107,2729057971_53302c7884_b.jpg,300,226
Marine Animal,64,24,169,87,2729057971_53302c7884_b.jpg,300,226
Marine Animal,90,61,169,70,2729306735_32331d9f04_o.jpg,300,225
Marine Animal,164,97,106,128,2738639724_a7f92fddff_b.jpg,300,225
Marine Animal,27,26,245,156,2740389050_c5696b618a_o.jpg,300,207
Marine Animal,12,0,122,48,2740389050_c5696b618a_o.jpg,300,207
Marine Animal,78,17,131,87,HPD0371HDTV0032s.jpg,250,141
Trash,87,122,9,9,HPD0802HDTV0064s.jpg,250,141
Trash,135,24,112,116,HPD0802HDTV0064s.jpg,250,141
Trash,2,2,56,137,HPD0802HDTV0064s.jpg,250,141
Trash,19,98,24,27,HPD0901HDTV0495s.jpg,250,141
Trash,179,114,27,20,HPD0901HDTV0495s.jpg,250,141
Trash,181,42,42,17,HPD0901HDTV0495s.jpg,250,141
Trash,57,92,26,12,HPD0901HDTV0495s.jpg,250,141
Trash,100,56,14,12,HPD0901HDTV0495s.jpg,250,141
Trash,91,115,25,17,HPD0906OUT0004s.jpg,250,188
Trash,72,118,11,11,HPD0906OUT0004s.jpg,250,188
Trash,32,42,18,12,HPD0906OUT0004s.jpg,250,188
Trash,132,89,19,12,HPD0906OUT0004s.jpg,250,188
Trash,94,88,19,11,HPD0906OUT0004s.jpg,250,188
Trash,133,153,21,17,HPD0906OUT0004s.jpg,250,188
Trash,70,50,90,57,HPD1177HDTV1457s.jpg,250,141
Trash,91,100,19,24,HPD1213HDTV0196s.jpg,250,141
Trash,216,101,34,33,HPD1380HDTV0040s.jpg,250,141
Trash,0,0,245,126,HPD1470HDTV0142s.jpg,250,141
Trash,183,86,22,21,HPD1496HDTV0971s.jpg,250,141
Trash,100,87,38,21,HPD1667OUT0762s.jpg,250,188
Trash,0,64,43,77,HPD1679HDTV0325s.jpg,250,141
Trash,106,121,10,11,HPD1679HDTV0325s.jpg,250,141
Trash,29,0,18,5,HPD1679HDTV0325s.jpg,250,141
Trash,78,109,12,19,HPD1684HDTV0739s.jpg,250,141
Trash,121,58,67,31,HPD1684HDTV0873s.jpg,250,141
Trash,1,0,248,136,HPD1794HDTV0241s.jpg,250,141
Trash,132,118,66,23,HPD2025HDTV10816s.jpg,250,141
Trash,85,28,57,66,HPD2025HDTV10816s.jpg,250,141
Trash,143,151,34,37,HPD2025OUT0015s.jpg,250,188
Trash,1,160,141,27,HPD2025OUT0015s.jpg,250,188
Trash,113,89,13,10,HPD2025OUT0015s.jpg,250,188
Trash,99,88,99,42,HPD2027HDTV10422s.jpg,250,141
Trash,138,88,34,10,HPD2036HDTV11141s.jpg,250,141
Trash,85,45,7,6,HPD2036HDTV11141s.jpg,250,141
Trash,41,59,58,58,KAIKO0573ASC0023s.jpg,250,188
Trash,22,125,33,18,KAIKO0573ASC0023s.jpg,250,188
Trash,184,174,45,14,KAIKO0573ASC0023s.jpg,250,188
Trash,179,126,19,18,KAIKO0573ASC0023s.jpg,250,188
Trash,114,178,40,9,KAIKO0573ASC0023s.jpg,250,188
Trash,214,56,14,8,KAIKO0573ASC0023s.jpg,250,188
Trash,136,65,176,222,frame_00550_png_jpg.rf.0395b9768a615f0c366a4b4583b988b8.jpg,416,416
Trash,167,97,130,171,frame_00550_png_jpg.rf.0507331f168b7fcdf5908fba907d2ab3.jpg,416,416
Trash,137,34,136,225,frame_00550_png_jpg.rf.1f882183bfae93589e333b118c4fde25.jpg,416,416
Trash,201,43,210,149,frame_00550_png_jpg.rf.1fdb783d619ab28afdd42792ec122467.jpg,416,416
Trash,279,89,109,241,frame_00550_png_jpg.rf.92bd65229e712a040358f4595f4b12e9.jpg,416,416
Trash,138,154,223,133,frame_00575_png_jpg.rf.8ddfda665f7d59582e1ce6e2565969b6.jpg,416,416
Trash,180,0,105,212,frame_00600_png_jpg.rf.110db1d1e28e6badabdc4739e7b9fd9a.jpg,416,416
Trash,1,2,256,103,frame_00600_png_jpg.rf.269feceee25e330096eeade8e0759e59.jpg,416,416
Trash,2,220,120,146,frame_00600_png_jpg.rf.a3dc777a521fcf21462be5443040b15f.jpg,416,416
Trash,160,290,100,89,frame_00615_png_jpg.rf.0d78df8bbfadfa7ffdd2afc5e2673a4d.jpg,416,416
Trash,174,5,242,408,frame_00625_png_jpg.rf.554c51edba8a6707959dfa52cc92c417.jpg,416,416
Trash,2,117,148,86,frame_00625_png_jpg.rf.793f8374bf54fcee76f22415a8c05363.jpg,416,416
Trash,173,22,140,394,frame_00625_png_jpg.rf.f67a4706427d17ec3ca767ce0db3d95b.jpg,416,416
Trash,218,247,114,164,frame_00630_png_jpg.rf.75e6b1ab9f38aebffe2375d25451218d.jpg,416,416
Trash,131,298,122,112,frame_00645_png_jpg.rf.ef50de4a61859e2a693dcab6cbc81f2f.jpg,416,416
Trash,138,279,63,105,frame_00650_png_jpg.rf.812a80e2821ad889f09d9a885a2f0264.jpg,416,416
Trash,156,1,210,412,frame_00650_png_jpg.rf.b82322c20b6f03d51dc1252faad8f560.jpg,416,416
Trash,203,172,111,232,frame_00650_png_jpg.rf.e9ee8054c565c65465e56afb8298c20b.jpg,416,416
Trash,131,247,144,149,frame_00660_png_jpg.rf.179cbd676d4b107c9fc3c98e7467b68e.jpg,416,416
Trash,229,231,100,177,frame_00675_png_jpg.rf.0e56fdf9523cf7cf1274e7a285dc7791.jpg,416,416
Trash,308,101,42,44,frame_00675_png_jpg.rf.0e56fdf9523cf7cf1274e7a285dc7791.jpg,416,416
Trash,143,216,92,200,frame_00675_png_jpg.rf.6a1dcc83a85fd5346eba50a088e463b4.jpg,416,416
Trash,325,52,83,45,frame_00675_png_jpg.rf.6a1dcc83a85fd5346eba50a088e463b4.jpg,416,416
Trash,184,3,158,195,frame_00675_png_jpg.rf.fa4c7b6499cb69d491b1bbf7d5788c33.jpg,416,416
Trash,224,182,158,188,frame_00690_png_jpg.rf.5ca2eef6af09c5e4b8407aa39ff2a0b8.jpg,416,416
Trash,122,164,293,200,frame_00700_png_jpg.rf.9056c4721a542b02a651d33b3a397ade.jpg,416,416
Trash,133,3,108,233,frame_00700_png_jpg.rf.d87d33f58a895629a1af1dde832525fc.jpg,416,416
Trash,254,169,157,211,frame_00720_png_jpg.rf.7d53e9209dab5d56797b8beb86253348.jpg,416,416
Trash,171,270,185,146,frame_00720_png_jpg.rf.a26af772792f9352b6aeae20652b346b.jpg,416,416
Trash,115,231,301,151,frame_00725_png_jpg.rf.050da2915d0ac1a293f70d4775bb1612.jpg,416,416
Trash,167,253,159,163,frame_00725_png_jpg.rf.d8857711b83eec26acd1370a1237e13e.jpg,416,416
Trash,155,218,156,198,frame_00735_png_jpg.rf.057adfe2a8a8f47633cad4fdf7b42fec.jpg,416,416
Trash,101,107,108,152,frame_00750_png_jpg.rf.022ada80bb9eb6e83783ecddf7ff31eb.jpg,416,416
Trash,224,135,95,167,frame_00750_png_jpg.rf.022ada80bb9eb6e83783ecddf7ff31eb.jpg,416,416
Trash,149,56,183,360,frame_00750_png_jpg.rf.04756c1d7b074cd23182982ac5dfac5d.jpg,416,416
Trash,44,243,177,122,frame_00750_png_jpg.rf.0891647aea0ef2ca20df42c13d2194ae.jpg,416,416
Trash,215,81,196,315,frame_00750_png_jpg.rf.16755d758b7fb4d8895f6acc871d6286.jpg,416,416
Trash,62,2,199,253,frame_00750_png_jpg.rf.4d82ab0018d217bb6f12a83aed66dad8.jpg,416,416
Trash,187,272,132,143,frame_00775_png_jpg.rf.1b5250ba6cc96c37680a0771b0b2fcb1.jpg,416,416
Trash,96,3,225,272,frame_00775_png_jpg.rf.30e06013d39c54390e1dae53fbe40b8e.jpg,416,416
Trash,182,156,53,170,frame_00775_png_jpg.rf.746502bfcbd00823baefc5dfb7d698d9.jpg,416,416
Trash,190,253,224,163,frame_00775_png_jpg.rf.bcf70735b682ecda2bb8fc3ce8188aa1.jpg,416,416
Trash,125,70,135,249,frame_00775_png_jpg.rf.ca70f9057264f2a84ab2b2dd992945a8.jpg,416,416
Trash,98,223,135,129,frame_00775_png_jpg.rf.ee1d8ff1f42b5b27032768bd8751cadd.jpg,416,416
Trash,165,72,59,270,frame_00800_png_jpg.rf.4937a5ba77ee1293894446a8befcbe0b.jpg,416,416
Trash,118,40,172,266,frame_00825_png_jpg.rf.00755af4dd38a3bc5121228cd81ffb5d.jpg,416,416
Trash,2,77,268,243,frame_00875_png_jpg.rf.821a5802029e68db7aedb52efa973437.jpg,416,416
Trash,79,33,157,268,frame_00950_png_jpg.rf.4a76333cade986fea727cab8320f18d6.jpg,416,416
Trash,132,99,153,290,frame_01075_png_jpg.rf.e6b52504613a06769b902a718212a87a.jpg,416,416
Trash,198,117,99,226,frame_01125_png_jpg.rf.2d1ae8bdb8f9a1fd23a0f9915ec9060f.jpg,416,416
Trash,107,191,230,100,frame_01150_png_jpg.rf.bab5d0897138c89663cb65388ead6719.jpg,416,416
Trash,192,79,60,280,frame_01175_png_jpg.rf.6635a9febd90356bad9ee864d00d53ce.jpg,416,416
Trash,146,145,152,92,frame_01175_png_jpg.rf.6635a9febd90356bad9ee864d00d53ce.jpg,416,416
Trash,150,169,200,89,frame_01200_png_jpg.rf.0e12d9af886adaaaf5b73c4b8a744766.jpg,416,416
Trash,0,3,267,215,frame_01200_png_jpg.rf.58dbb9840b251ea4cb4a84d5249c225e.jpg,416,416
Trash,184,265,163,149,frame_01375_png_jpg.rf.3e452b56d271930d37eb77f70cc8606e.jpg,416,416
Trash,197,140,61,228,frame_01425_png_jpg.rf.48c01d7802529882618db4cd3dfe32d5.jpg,416,416
Trash,163,144,129,90,frame_01425_png_jpg.rf.48c01d7802529882618db4cd3dfe32d5.jpg,416,416
Trash,149,91,180,296,frame_01500_png_jpg.rf.b36e4e92d63960e215e2539bfac030cb.jpg,416,416
Trash,171,137,228,204,frame_01575_png_jpg.rf.c6a023bf1298c9b9c4fa6fa29217b6dc.jpg,416,416
Trash,138,2,163,318,frame_01650_png_jpg.rf.5c8abe40e7749c22477d6ef735b44a53.jpg,416,416
Trash,21,9,268,179,frame_01825_png_jpg.rf.f9e757fc8a1d39ac209871fae346fdb6.jpg,416,416
Trash,61,190,300,186,frame_01875_png_jpg.rf.8a9974cd6b9822ca20be11e2e0100394.jpg,416,416
Trash,81,169,201,166,frame_01905_png_jpg.rf.48a484ab240c922efc3c84a333d44a04.jpg,416,416
Trash,123,38,112,258,frame_01925_png_jpg.rf.dd95ca206da3ed0227d9775d35aeddf1.jpg,416,416
Trash,209,97,146,175,frame_01925_png_jpg.rf.dd95ca206da3ed0227d9775d35aeddf1.jpg,416,416
Trash,32,2,177,362,frame_01950_png_jpg.rf.f1fe9788b71682655a58efb8ac640b35.jpg,416,416
Trash,63,119,112,186,infer-11_jpeg_jpg.rf.5ae5c283a7b89f79f469a0f67c4d4ecd.jpg,416,416
Marine Animal,200,155,132,69,infer-11_jpeg_jpg.rf.5ae5c283a7b89f79f469a0f67c4d4ecd.jpg,416,416
Trash,192,142,206,128,infer-12_jpg.rf.1cc78e373ca23e1dd82f010c1bf3844f.jpg,416,416
Trash,93,137,87,120,infer-1_jpg.rf.717643fc0953b972ab306aae8c6eaeab.jpg,416,416
Trash,71,19,233,395,infer-7_jpg.rf.80813c411a14eba1288241a2e2d7585b.jpg,416,416
Trash,415,296,32,50,obj0000_frame0000001.jpg,480,360
Trash,167,14,313,209,obj0000_frame0000001.jpg,480,360
Trash,229,56,251,187,obj0000_frame0000014.jpg,480,360
Trash,443,259,28,53,obj0000_frame0000014.jpg,480,360
Trash,346,88,134,149,obj0000_frame0000020.jpg,480,360
Trash,428,247,49,51,obj0000_frame0000020.jpg,480,360
Trash,354,90,126,158,obj0000_frame0000024.jpg,480,360
Trash,413,254,51,36,obj0000_frame0000024.jpg,480,360
Trash,232,197,59,97,obj0002_frame0000001.jpg,480,360
Trash,271,1,69,111,obj0002_frame0000093.jpg,480,360
Trash,250,2,76,43,obj0002_frame0000103.jpg,480,360
Trash,392,1,88,51,obj0002_frame0000103.jpg,480,360
Trash,24,258,72,86,obj0007_frame0000023.jpg,480,360
Trash,133,134,99,97,obj0007_frame0000023.jpg,480,360
Trash,202,292,67,59,obj0007_frame0000023.jpg,480,360
Trash,269,239,61,49,obj0007_frame0000023.jpg,480,360
Trash,264,97,66,45,obj0007_frame0000023.jpg,480,360
Trash,123,64,93,47,obj0007_frame0000023.jpg,480,360
Trash,237,9,75,57,obj0007_frame0000023.jpg,480,360
Trash,373,10,67,49,obj0007_frame0000023.jpg,480,360
Trash,392,72,69,61,obj0007_frame0000023.jpg,480,360
Trash,374,256,84,55,obj0007_frame0000023.jpg,480,360
Trash,237,202,59,85,obj0009_frame0000075.jpg,480,360
Trash,11,171,61,51,obj0009_frame0000075.jpg,480,360
Trash,90,126,69,60,obj0009_frame0000075.jpg,480,360
Trash,64,6,104,71,obj0009_frame0000075.jpg,480,360
Trash,432,205,47,69,obj0009_frame0000075.jpg,480,360
Trash,121,231,49,41,obj0009_frame0000075.jpg,480,360
Trash,189,109,43,64,obj0009_frame0000075.jpg,480,360
Trash,85,128,26,20,obj0201_frame0000001.jpg,480,360
Trash,413,159,27,31,obj0201_frame0000001.jpg,480,360
Trash,300,283,19,32,obj0201_frame0000001.jpg,480,360
Trash,291,232,31,57,obj0212_frame0000022.jpg,480,360
Trash,33,63,62,47,obj0212_frame0000022.jpg,480,360
Trash,151,108,42,23,obj0212_frame0000022.jpg,480,360
Trash,132,16,342,276,obj0212_frame0000045.jpg,480,360
Trash,176,135,55,45,obj0214_frame0000004.jpg,480,360
Trash,326,189,57,27,obj0214_frame0000004.jpg,480,360
Trash,303,264,67,37,obj0214_frame0000004.jpg,480,360
Trash,393,168,80,45,obj0214_frame0000004.jpg,480,360
Trash,398,133,65,53,obj0214_frame0000066.jpg,480,360
Trash,227,144,40,93,obj0214_frame0000066.jpg,480,360
Trash,163,255,44,70,obj0214_frame0000066.jpg,480,360
Trash,275,155,75,50,obj0221_frame0000017.jpg,480,360
Trash,191,137,289,218,obj0221_frame0000033.jpg,480,360
Trash,333,263,147,97,obj0221_frame0000042.jpg,480,360
Trash,131,96,212,179,obj0226_frame0000049.jpg,480,360
Trash,336,304,37,56,obj0226_frame0000081.jpg,480,360
Trash,387,109,93,203,obj0228_frame0000006.jpg,480,360
Trash,99,214,60,45,obj0228_frame0000006.jpg,480,360
Trash,128,95,127,48,obj0228_frame0000033.jpg,480,360
Trash,160,16,183,77,obj0236_frame0000051.jpg,480,360
Trash,58,32,319,234,obj0243_frame0000043.jpg,480,360
Trash,87,100,363,248,obj0243_frame0000049.jpg,480,360
Trash,143,135,59,33,obj0248_frame0000001.jpg,480,360
Trash,144,165,53,27,obj0248_frame0000005.jpg,480,360
Trash,139,166,79,34,obj0248_frame0000026.jpg,480,360
Trash,125,225,119,48,obj0248_frame0000058.jpg,480,360
Trash,211,1,72,40,obj0300_frame0000012.jpg,480,360
Trash,158,269,125,91,obj0300_frame0000034.jpg,480,360
Trash,163,154,58,49,obj0301_frame0000024.jpg,480,360
Trash,313,149,153,141,obj0301_frame0000063.jpg,480,360
Trash,233,135,28,65,obj0305_frame0000015.jpg,480,360
Trash,303,147,118,91,obj0305_frame0000015.jpg,480,360
Trash,119,93,359,261,obj0307_frame0000011.jpg,480,360
Trash,131,208,222,150,obj0307_frame0000029.jpg,480,360
Trash,295,40,110,112,obj0307_frame0000029.jpg,480,360
Trash,119,241,209,115,obj0307_frame0000039.jpg,480,360
Trash,276,100,132,119,obj0307_frame0000039.jpg,480,360
Trash,113,16,104,138,obj0309_frame0000001.jpg,480,360
Trash,363,107,117,104,obj0309_frame0000001.jpg,480,360
Trash,243,40,123,144,obj0309_frame0000001.jpg,480,360
Trash,5,87,31,57,obj0309_frame0000001.jpg,480,360
Trash,169,101,309,241,obj0310_frame0000001.jpg,480,360
Trash,1,205,453,155,obj0310_frame0000037.jpg,480,360
Trash,329,132,151,217,obj0310_frame0000037.jpg,480,360
Trash,2,181,381,179,obj0310_frame0000055.jpg,480,360
Trash,219,235,174,123,obj0312_frame0000012.jpg,480,360
Trash,8,0,320,205,obj0312_frame0000035.jpg,480,360
Trash,2,5,238,192,obj0312_frame0000059.jpg,480,360
Trash,3,78,127,85,obj0313_frame0000020.jpg,480,360
Trash,179,109,56,43,obj0314_frame0000024.jpg,480,360
Trash,115,73,341,124,obj0317_frame0000037.jpg,480,360
Trash,2,232,243,128,obj0317_frame0000068.jpg,480,360
Trash,178,195,138,60,obj0317_frame0000068.jpg,480,360
Trash,237,256,221,100,obj0317_frame0000068.jpg,480,360
Trash,266,0,214,134,obj0318_frame0000013.jpg,480,360
Trash,421,309,59,51,obj0318_frame0000013.jpg,480,360
Trash,9,0,471,311,obj0318_frame0000018.jpg,480,360
Trash,2,157,180,203,obj0318_frame0000025.jpg,480,360
Trash,432,309,48,51,obj0318_frame0000025.jpg,480,360
Trash,55,0,63,28,obj0319_frame0000002.jpg,480,360
Trash,246,19,17,32,obj0319_frame0000002.jpg,480,360
Trash,127,1,111,95,obj0319_frame0000027.jpg,480,360
Trash,253,23,21,34,obj0319_frame0000027.jpg,480,360
Trash,357,95,123,163,obj0319_frame0000054.jpg,480,360
Trash,296,26,19,37,obj0319_frame0000054.jpg,480,360
Trash,130,80,19,29,obj0319_frame0000067.jpg,480,360
Trash,398,246,82,114,obj0319_frame0000067.jpg,480,360
Trash,127,264,46,71,obj0331_frame0000041.jpg,480,360
Trash,28,49,87,50,obj0332_frame0000018.jpg,480,360
Trash,37,1,64,36,obj0332_frame0000018.jpg,480,360
Trash,197,60,99,51,obj0332_frame0000018.jpg,480,360
Trash,288,67,66,54,obj0332_frame0000018.jpg,480,360
Trash,160,232,137,86,obj0332_frame0000027.jpg,480,360
Trash,291,254,97,81,obj0332_frame0000027.jpg,480,360
Trash,1,95,25,75,obj0332_frame0000027.jpg,480,360
Trash,1,217,23,79,obj0332_frame0000027.jpg,480,360
Trash,414,145,66,149,obj0333_frame0000009.jpg,480,360
Trash,80,80,135,125,obj0333_frame0000013.jpg,480,360
Trash,377,202,103,113,obj0333_frame0000037.jpg,480,360
Trash,345,32,118,63,obj0333_frame0000051.jpg,480,360
